Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
2020-03-12,Canada,Alberta,53.9333,-116.5765,19,,0
2020-03-13,Canada,Alberta,53.9333,-116.5765,29,,0
2020-03-14,Canada,Alberta,53.9333,-116.5765,29,,0
2020-03-15,Canada,Alberta,53.9333,-116.5765,39,,0
2020-03-16,Canada,Alberta,53.9333,-116.5765,56,,0
2020-03-17,Canada,Alberta,53.9333,-116.5765,74,,0
2020-03-18,Canada,Alberta,53.9333,-116.5765,97,,0
2020-03-19,Canada,Alberta,53.9333,-116.5765,119,,0
2020-03-20,Canada,Alberta,53.9333,-116.5765,146,,1
2020-03-21,Canada,Alberta,53.9333,-116.5765,195,,1
2020-03-22,Canada,Alberta,53.9333,-116.5765,259,,1
2020-03-23,Canada,Alberta,53.9333,-116.5765,301,,1
2020-03-24,Canada,Alberta,53.9333,-116.5765,359,,1
2020-03-25,Canada,Alberta,53.9333,-116.5765,358,,2
2020-03-26,Canada,Alberta,53.9333,-116.5765,486,,2
2020-03-27,Canada,Alberta,53.9333,-116.5765,542,,2
2020-03-28,Canada,Alberta,53.9333,-116.5765,542,,2
2020-03-29,Canada,Alberta,53.9333,-116.5765,621,,2
2020-03-30,Canada,Alberta,53.9333,-116.5765,661,,3
2020-03-31,Canada,Alberta,53.9333,-116.5765,690,,8
2020-04-01,Canada,Alberta,53.9333,-116.5765,754,,9
2020-04-02,Canada,Alberta,53.9333,-116.5765,969,,13
2020-04-03,Canada,Alberta,53.9333,-116.5765,969,,13
2020-04-04,Canada,Alberta,53.9333,-116.5765,1075,,18
2020-04-05,Canada,Alberta,53.9333,-116.5765,1181,,20
2020-04-06,Canada,Alberta,53.9333,-116.5765,1250,,23
2020-04-07,Canada,Alberta,53.9333,-116.5765,1373,,24
2020-04-08,Canada,Alberta,53.9333,-116.5765,1373,,26
2020-04-09,Canada,Alberta,53.9333,-116.5765,1423,,29
2020-04-10,Canada,Alberta,53.9333,-116.5765,1451,,32
2020-04-11,Canada,Alberta,53.9333,-116.5765,1567,,40
2020-04-12,Canada,Alberta,53.9333,-116.5765,1567,,40
2020-01-22,Canada,British Columbia,49.2827,-123.1207,0,,0
2020-01-23,Canada,British Columbia,49.2827,-123.1207,0,,0
2020-01-24,Canada,British Columbia,49.2827,-123.1207,0,,0
2020-01-25,Canada,British Columbia,49.2827,-123.1207,0,,0
2020-01-26,Canada,British Columbia,49.2827,-123.1207,0,,0
2020-01-27,Canada,British Columbia,49.2827,-123.1207,0,,0
2020-01-28,Canada,British Columbia,49.2827,-123.1207,1,,0
2020-01-29,Canada,British Columbia,49.2827,-123.1207,1,,0
2020-01-30,Canada,British Columbia,49.2827,-123.1207,1,,0
2020-01-31,Canada,British Columbia,49.2827,-123.1207,1,,0
2020-02-01,Canada,British Columbia,49.2827,-123.1207,1,,0
2020-02-02,Canada,British Columbia,49.2827,-123.1207,1,,0
2020-02-03,Canada,British Columbia,49.2827,-123.1207,1,,0
2020-02-04,Canada,British Columbia,49.2827,-123.1207,1,,0
2020-02-05,Canada,British Columbia,49.2827,-123.1207,2,,0
2020-02-06,Canada,British Columbia,49.2827,-123.1207,2,,0
2020-02-07,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-08,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-09,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-10,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-11,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-12,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-13,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-14,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-15,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-16,Canada,British Columbia,49.2827,-123.1207,4,,0
2020-02-17,Canada,British Columbia,49.2827,-123.1207,5,,0
2020-02-18,Canada,British Columbia,49.2827,-123.1207,5,,0
2020-02-19,Canada,British Columbia,49.2827,-123.1207,5,,0
2020-02-20,Canada,British Columbia,49.2827,-123.1207,5,,0
2020-02-21,Canada,British Columbia,49.2827,-123.1207,6,,0
2020-02-22,Canada,British Columbia,49.2827,-123.1207,6,,0
2020-02-23,Canada,British Columbia,49.2827,-123.1207,6,,0
2020-02-24,Canada,British Columbia,49.2827,-123.1207,6,,0
2020-02-25,Canada,British Columbia,49.2827,-123.1207,7,,0
2020-02-26,Canada,British Columbia,49.2827,-123.1207,7,,0
2020-02-27,Canada,British Columbia,49.2827,-123.1207,7,,0
2020-02-28,Canada,British Columbia,49.2827,-123.1207,7,,0
2020-02-29,Canada,British Columbia,49.2827,-123.1207,8,,0
2020-03-01,Canada,British Columbia,49.2827,-123.1207,8,,0
2020-03-02,Canada,British Columbia,49.2827,-123.1207,8,,0
2020-03-03,Canada,British Columbia,49.2827,-123.1207,9,,0
2020-03-04,Canada,British Columbia,49.2827,-123.1207,12,,0
2020-03-05,Canada,British Columbia,49.2827,-123.1207,13,,0
2020-03-06,Canada,British Columbia,49.2827,-123.1207,21,,0
2020-03-07,Canada,British Columbia,49.2827,-123.1207,21,,0
2020-03-08,Canada,British Columbia,49.2827,-123.1207,27,,0
2020-03-09,Canada,British Columbia,49.2827,-123.1207,32,,1
2020-03-10,Canada,British Columbia,49.2827,-123.1207,32,,1
2020-03-11,Canada,British Columbia,49.2827,-123.1207,39,,1
2020-03-12,Canada,British Columbia,49.2827,-123.1207,46,,1
2020-03-13,Canada,British Columbia,49.2827,-123.1207,64,,1
2020-03-14,Canada,British Columbia,49.2827,-123.1207,64,,1
2020-03-15,Canada,British Columbia,49.2827,-123.1207,73,,1
2020-03-16,Canada,British Columbia,49.2827,-123.1207,103,,4
2020-03-17,Canada,British Columbia,49.2827,-123.1207,103,,4
2020-03-18,Canada,British Columbia,49.2827,-123.1207,186,,7
2020-03-19,Canada,British Columbia,49.2827,-123.1207,231,,7
2020-03-20,Canada,British Columbia,49.2827,-123.1207,271,,8
2020-03-21,Canada,British Columbia,49.2827,-123.1207,424,,10
2020-03-22,Canada,British Columbia,49.2827,-123.1207,424,,10
2020-03-23,Canada,British Columbia,49.2827,-123.1207,472,,13
2020-03-24,Canada,British Columbia,49.2827,-123.1207,617,,13
2020-03-25,Canada,British Columbia,49.2827,-123.1207,617,,13
2020-03-26,Canada,British Columbia,49.2827,-123.1207,725,,14
2020-03-27,Canada,British Columbia,49.2827,-123.1207,725,,14
2020-03-28,Canada,British Columbia,49.2827,-123.1207,884,,17
2020-03-29,Canada,British Columbia,49.2827,-123.1207,884,,17
2020-03-30,Canada,British Columbia,49.2827,-123.1207,970,,19
2020-03-31,Canada,British Columbia,49.2827,-123.1207,1013,,24
2020-04-01,Canada,British Columbia,49.2827,-123.1207,1013,,24
2020-04-02,Canada,British Columbia,49.2827,-123.1207,1121,,31
2020-04-03,Canada,British Columbia,49.2827,-123.1207,1174,,31
2020-04-04,Canada,British Columbia,49.2827,-123.1207,1203,,38
2020-04-05,Canada,British Columbia,49.2827,-123.1207,1203,,38
2020-04-06,Canada,British Columbia,49.2827,-123.1207,1266,,38
2020-04-07,Canada,British Columbia,49.2827,-123.1207,1266,,39
2020-04-08,Canada,British Columbia,49.2827,-123.1207,1291,,43
2020-04-09,Canada,British Columbia,49.2827,-123.1207,1336,,48
2020-04-10,Canada,British Columbia,49.2827,-123.1207,1370,,50
2020-04-11,Canada,British Columbia,49.2827,-123.1207,1445,,58
2020-04-12,Canada,British Columbia,49.2827,-123.1207,1445,,58
2020-01-22,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-23,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-24,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-25,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-26,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-27,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-28,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-29,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-30,Canada,Diamond Princess,0.0,0.0,0,,0
2020-01-31,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-01,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-02,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-03,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-04,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-05,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-06,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-07,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-08,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-09,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-10,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-11,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-12,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-13,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-14,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-15,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-16,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-17,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-18,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-19,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-20,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-21,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-22,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-23,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-24,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-25,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-26,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-27,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-28,Canada,Diamond Princess,0.0,0.0,0,,0
2020-02-29,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-01,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-02,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-03,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-04,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-05,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-06,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-07,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-08,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-09,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-10,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-11,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-12,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-13,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-14,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-15,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-16,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-17,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-18,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-19,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-20,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-21,Canada,Diamond Princess,0.0,0.0,0,,0
2020-03-22,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-23,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-24,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-25,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-26,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-27,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-28,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-29,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-30,Canada,Diamond Princess,0.0,0.0,0,,1
2020-03-31,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-01,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-02,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-03,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-04,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-05,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-06,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-07,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-08,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-09,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-10,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-11,Canada,Diamond Princess,0.0,0.0,0,,1
2020-04-12,Canada,Diamond Princess,0.0,0.0,-1,,-1
2020-01-22,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-23,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-24,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-25,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-26,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-27,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-28,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-29,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-30,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-01-31,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-01,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-02,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-03,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-04,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-05,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-06,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-07,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-08,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-09,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-10,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-11,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-12,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-13,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-14,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-15,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-16,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-17,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-18,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-19,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-20,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-21,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-22,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-23,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-24,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-25,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-26,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-27,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-28,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-02-29,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-01,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-02,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-03,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-04,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-05,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-06,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-07,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-08,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-09,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-10,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-11,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-12,Canada,Grand Princess,37.6489,-122.6655,0,,0
2020-03-13,Canada,Grand Princess,37.6489,-122.6655,2,,0
2020-03-14,Canada,Grand Princess,37.6489,-122.6655,2,,0
2020-03-15,Canada,Grand Princess,37.6489,-122.6655,2,,0
2020-03-16,Canada,Grand Princess,37.6489,-122.6655,2,,0
2020-03-17,Canada,Grand Princess,37.6489,-122.6655,8,,0
2020-03-18,Canada,Grand Princess,37.6489,-122.6655,9,,0
2020-03-19,Canada,Grand Princess,37.6489,-122.6655,9,,0
2020-03-20,Canada,Grand Princess,37.6489,-122.6655,10,,0
2020-03-21,Canada,Grand Princess,37.6489,-122.6655,10,,0
2020-03-22,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-23,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-24,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-25,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-26,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-27,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-28,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-29,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-30,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-03-31,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-01,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-02,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-03,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-04,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-05,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-06,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-07,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-08,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-09,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-10,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-11,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-04-12,Canada,Grand Princess,37.6489,-122.6655,13,,0
2020-01-22,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-23,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-24,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-25,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-26,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-27,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-28,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-29,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-30,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-01-31,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-01,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-02,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-03,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-04,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-05,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-06,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-07,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-08,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-09,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-10,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-11,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-12,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-13,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-14,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-15,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-16,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-17,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-18,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-19,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-20,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-21,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-22,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-23,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-24,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-25,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-26,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-27,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-28,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-02-29,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-01,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-02,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-03,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-04,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-05,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-06,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-07,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-08,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-09,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-10,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-11,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-12,Canada,Manitoba,53.7609,-98.8139,0,,0
2020-03-13,Canada,Manitoba,53.7609,-98.8139,4,,0
2020-03-14,Canada,Manitoba,53.7609,-98.8139,4,,0
2020-03-15,Canada,Manitoba,53.7609,-98.8139,4,,0
2020-03-16,Canada,Manitoba,53.7609,-98.8139,7,,0
2020-03-17,Canada,Manitoba,53.7609,-98.8139,8,,0
2020-03-18,Canada,Manitoba,53.7609,-98.8139,15,,0
2020-03-19,Canada,Manitoba,53.7609,-98.8139,17,,0
2020-03-20,Canada,Manitoba,53.7609,-98.8139,17,,0
2020-03-21,Canada,Manitoba,53.7609,-98.8139,18,,0
2020-03-22,Canada,Manitoba,53.7609,-98.8139,20,,0
2020-03-23,Canada,Manitoba,53.7609,-98.8139,20,,0
2020-03-24,Canada,Manitoba,53.7609,-98.8139,21,,0
2020-03-25,Canada,Manitoba,53.7609,-98.8139,35,,0
2020-03-26,Canada,Manitoba,53.7609,-98.8139,36,,0
2020-03-27,Canada,Manitoba,53.7609,-98.8139,39,,1
2020-03-28,Canada,Manitoba,53.7609,-98.8139,64,,1
2020-03-29,Canada,Manitoba,53.7609,-98.8139,72,,1
2020-03-30,Canada,Manitoba,53.7609,-98.8139,96,,1
2020-03-31,Canada,Manitoba,53.7609,-98.8139,103,,1
2020-04-01,Canada,Manitoba,53.7609,-98.8139,127,,1
2020-04-02,Canada,Manitoba,53.7609,-98.8139,167,,1
2020-04-03,Canada,Manitoba,53.7609,-98.8139,182,,2
2020-04-04,Canada,Manitoba,53.7609,-98.8139,182,,2
2020-04-05,Canada,Manitoba,53.7609,-98.8139,203,,2
2020-04-06,Canada,Manitoba,53.7609,-98.8139,203,,2
2020-04-07,Canada,Manitoba,53.7609,-98.8139,217,,3
2020-04-08,Canada,Manitoba,53.7609,-98.8139,217,,3
2020-04-09,Canada,Manitoba,53.7609,-98.8139,221,,3
2020-04-10,Canada,Manitoba,53.7609,-98.8139,230,,3
2020-04-11,Canada,Manitoba,53.7609,-98.8139,243,,4
2020-04-12,Canada,Manitoba,53.7609,-98.8139,242,,4
2020-01-22,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-23,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-24,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-25,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-26,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-27,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-28,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-29,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-30,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-01-31,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-02-01,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-02-02,Canada,New Brunswick,46.5653,-66.4619,0,,0
2020-02-03,Canada,New Brunswick,46.5653,-66.4619,0,,0
